ID,ID_BASE,TIPO_DATO,FECHA,DEPARTAMEN,MUNICIPIO,TIPO_SUELO,SUBZONA,DIRECCION,TIPO_INMUE,ZHF,ZHG,VALOR_ZHG,ESTRATO,ANIO_CONST,ESTADO_CON,AREA_TERRE,AREA_CONST,VALOR_M2_I,VALOR_TOTA,VALOR_ARRI,VALOR_ADMI,NUM_PISOS,NUM_HABITA,NUM_BANIOS,NUM_PARQ,ZONAS_COMU,ACUEDUCTO,ALCANTARIL,ENERGIA,GAS,FUENTE,NOMBRE_FUE,LATITUD,LONGITUD,FECHA_VALO
2796,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,PROVENZA BUCARAMANGA SANTANDER,,APARTAMENTO,,,,4,2015,0,,82.0,3048780.0,250000000.0,,210000,,3.0,2.0,1,,,,,,FRE_23244,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/provenza_bucaramanga_santander-det-5994943.aspx,7.080861092,-73.11617279,9/12/2020
2797,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,MEJORAS PUBLICAS,,APARTAMENTO,,,,3,2008,Excelente,,98.0,2040816.0,200000000.0,,0,,3.0,2.0,0,,,,,,FRE_23245,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/mejoras_publicas-det-6016514.aspx,7.123410225,-73.11463165,9/12/2020
2799,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,SAN ALONSO,,APARTAMENTO,,,,4,2015,0,,67.0,3731343.0,250000000.0,,0,,2.0,2.0,1,,,,,,FRE_23247,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/san_alonso-det-5959828.aspx,7.137280464,-73.12098694,9/12/2020
2809,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,ANTONI SANTOS,,APARTAMENTO,,,,3,2008,0,,23.0,3043478.0,70000000.0,,30000,,1.0,1.0,0,,,,,,FRE_23261,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/antoni_santos-det-6039978.aspx,7.122910976,-73.12043762,9/12/2020
2815,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,SAN RAFAEL,,APARTAMENTO,,,,2,2015,Excelente,,54.0,2533333.0,136800000.0,,140000,,3.0,2.0,1,,,,,,FRE_23272,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/san_rafael-det-5993543.aspx,7.14258194,-73.13387299,9/12/2020
2819,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,SAN LUIS,,APARTAMENTO,,,,3,2008,0,,69.0,3188406.0,220000000.0,,207000,,3.0,2.0,1,,,,,,FRE_23277,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/san_luis-det-5992451.aspx,7.092778206,-73.11776733,9/12/2020
2820,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,SOTOMAYOR,,APARTAMENTO,,,,5,1997,Excelente,,156.0,2179481.0,339999000.0,,0,,3.0,3.0,1,,,,,,FRE_23278,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/sotomayor-det-5992137.aspx,7.118778706,-73.11427307,9/12/2020
2825,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,VILLA FLOR ABAJO DEL ROCIO,,APARTAMENTO,,,,3,1997,Excelente,,80.0,1875000.0,150000000.0,,150000,,3.0,2.0,1,,,,,,FRE_23284,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/villa_flor_abajo_del_rocio-det-5992075.aspx,7.082383156,-73.12186432,9/12/2020
2830,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,HISPANIA,,APARTAMENTO,,,,5,2015,Bueno,,100.0,4150000.0,415000000.0,,216000,,3.0,2.0,2,,,,,,FRE_23290,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/hispania-det-6044241.aspx,7.097747326,-73.10397339,9/12/2020
2831,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,HISPANIA,,APARTAMENTO,,,,5,2015,Bueno,,110.0,4818182.0,530000000.0,,234000,,3.0,2.0,2,,,,,,FRE_23291,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/hispania-det-6044215.aspx,7.097747326,-73.10397339,9/12/2020
2837,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,COMUNEROS,,APARTAMENTO,,,,3,2008,Bueno,,48.0,2916667.0,140000000.0,,134100,,2.0,2.0,1,,,,,,FRE_23300,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/comuneros-det-5991318.aspx,7.137720108,-73.1280365,9/12/2020
2848,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,ANTONIA SANTOS CENTRO,,APARTAMENTO,,,,4,2008,Excelente,,66.0,3303030.0,218000000.0,,217000,,2.0,2.0,1,,,,,,FRE_23311,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/antonia_santos_centro-det-6032211.aspx,7.121077061,-73.11836243,9/12/2020
2896,Big Data Gesvalt _3,VENTA,9/12/2020,SANTANDER,BUCARAMANGA,,ANTONIA SANTOS CENTRO,,APARTAMENTO,,,,4,2015,Excelente,,75.0,3533333.0,265000000.0,,210000,,3.0,2.0,1,,,,,,FRE_23362,https://www.fincaraiz.com.co/apartamento-en-venta/bucaramanga/antonia_santos_centro-det-5990173.aspx,7.122901917,-73.11910248,9/12/2020
