ID,ID_BASE,TIPO_DATO,FECHA,DEPARTAMEN,MUNICIPIO,TIPO_SUELO,SUBZONA,DIRECCION,TIPO_INMUE,ZHF,ZHG,VALOR_ZHG,ESTRATO,ANIO_CONST,ESTADO_CON,AREA_TERRE,AREA_CONST,VALOR_M2_I,VALOR_TOTA,VALOR_ARRI,VALOR_ADMI,NUM_PISOS,NUM_HABITA,NUM_BANIOS,NUM_PARQ,ZONAS_COMU,ACUEDUCTO,ALCANTARIL,ENERGIA,GAS,FUENTE,NOMBRE_FUE,LATITUD,LONGITUD,FECHA_VALO
108074,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,QUESADA,,APARTAMENTO,,,,4,2015.0,,,38.0,7631579.0,290000000.0,,150000,,1,1,1,,,,,,FR_96923,FINCA_RAIZ,4.636569023,-74.06785583,01/07/2020
108075,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CHAPINERO OCCIDENTAL,,APARTAMENTO,,,,3,1997.0,,,92.11,3474107.0,320000000.0,,65000,,3,2,1,,,,,,FR_96924,FINCA_RAIZ,4.645665679,-74.06685824,01/07/2020
108076,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,LA SALLE,,APARTAMENTO,,,,4,1997.0,,,82.0,5792683.0,475000000.0,,378000,,3,2,1,,,,,,FR_96925,FINCA_RAIZ,4.643352032,-74.05813599,01/07/2020
108077,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,PARDO RUBIO,,APARTAMENTO,,,,4,1997.0,,,74.0,5405405.0,400000000.0,,430000,,2,2,1,,,,,,FR_96926,FINCA_RAIZ,4.635392655,-74.06137112,01/07/2020
108078,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CHAPINERO NORTE,,APARTAMENTO,,,,4,,,,82.0,3780488.0,310000000.0,,236800,,2,1,1,,,,,,FR_96927,FINCA_RAIZ,4.651002407,-74.06143951,01/07/2020
108079,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CHAPINERO NORTE,,APARTAMENTO,,,,3,2015.0,,,46.0,6847826.0,315000000.0,,260000,,1,1,1,,,,,,FR_96928,FINCA_RAIZ,4.652908802,-74.06321716,01/07/2020
108080,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,SANTA TERESITA,,APARTAMENTO,,,,4,,,,54.0,5185185.0,280000000.0,,,,2,1,1,,,,,,FR_96929,FINCA_RAIZ,4.631392479,-74.06955719,01/07/2020
108082,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,SANTA BIBIANA,,APARTAMENTO,,,,6,2008.0,,,179.0,4636872.0,830000000.0,,825000,,3,3,2,,,,,,FR_96931,FINCA_RAIZ,4.688489914,-74.0533905,01/07/2020
108084,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,LOS ROSALES,,APARTAMENTO,,,,6,1997.0,,,151.0,7947020.0,1200000000.0,,,,2,3,2,,,,,,FR_96933,FINCA_RAIZ,4.661403656,-74.04873657,01/07/2020
108085,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CHAPINERO NORTE,,APARTAMENTO,,,,3,2015.0,,,64.0,5937500.0,380000000.0,,300000,,2,2,1,,,,,,FR_96934,FINCA_RAIZ,4.652299881,-74.06224823,01/07/2020
108086,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,SAGRADO CORAZON,,APARTAMENTO,,,,3,,,,44.0,6136364.0,270000000.0,,,,1,1,1,,,,,,FR_96935,FINCA_RAIZ,4.626885891,-74.06807709,01/07/2020
108087,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,MARIA CRISTINA,,APARTAMENTO,,,,4,2008.0,,,36.0,7222222.0,260000000.0,,300000,,1,2,1,,,,,,FR_96936,FINCA_RAIZ,4.645549297,-74.055336,01/07/2020
108088,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,EL RETIRO,,APARTAMENTO,,,,6,2015.0,,,360.0,6388889.0,2300000000.0,,1368000,,3,4,3,,,,,,FR_96937,FINCA_RAIZ,4.668403625,-74.05574036,01/07/2020
108089,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,INGEMAR,,APARTAMENTO,,,,4,,,,100.0,7200000.0,720000000.0,,,,3,3,2,,,,,,FR_96938,FINCA_RAIZ,4.643000126,-74.05799866,01/07/2020
108090,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,EL CHICO,,APARTAMENTO,,,,6,2015.0,,,1014.0,13313609.0,13500000000.0,,3750000,,5,8,10,,,,,,FR_96939,FINCA_RAIZ,4.673999786,-74.0510025,01/07/2020
108091,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,INGEMAR,,APARTAMENTO,,,,4,,,,54.0,7444444.0,402000000.0,,,,1,2,1,,,,,,FR_96940,FINCA_RAIZ,4.643000126,-74.05799866,01/07/2020
108092,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CHAPINERO CENTRAL,,APARTAMENTO,,,,4,2008.0,,,79.0,1518987.0,120000000.0,,,,4,2,1,,,,,,FR_96941,FINCA_RAIZ,4.644699277,-74.06352019,01/07/2020
108093,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CHAPINERO CENTRAL,,APARTAMENTO,,,,4,,,,30.6,8563758.0,262051000.0,,180000,,1,1,1,,,,,,FR_96942,FINCA_RAIZ,4.640423298,-74.06421661,01/07/2020
108094,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,LAS AMERICAS,,APARTAMENTO,,,,4,,,,84.0,3773810.0,317000000.0,,,,2,1,1,,,,,,FR_96943,FINCA_RAIZ,4.629659176,-74.07962036,01/07/2020
108095,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,PARDO RUBIO,,APARTAMENTO,,,,4,1997.0,,,50.0,5800000.0,290000000.0,,,,3,2,1,,,,,,FR_96944,FINCA_RAIZ,4.632288933,-74.0626297,01/07/2020
108097,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,SUCRE,,APARTAMENTO,,,,4,2008.0,,,75.0,5800000.0,435000000.0,,,,2,2,1,,,,,,FR_96946,FINCA_RAIZ,4.627799988,-74.06611633,01/07/2020
108098,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CAMPIN,,APARTAMENTO,,,,3,1997.0,,,60.0,4916667.0,295000000.0,,,,2,2,1,,,,,,FR_96947,FINCA_RAIZ,4.650700092,-74.07402802,01/07/2020
108100,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CHAPINERO CENTRAL,,APARTAMENTO,,,,3,2008.0,,,60.0,5500000.0,330000000.0,,198000,,3,2,1,,,,,,FR_96949,FINCA_RAIZ,4.645464897,-74.06510925,01/07/2020
108101,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CHAPINERO CENTRAL,,APARTAMENTO,,,,3,1997.0,,,30.6,5392157.0,165000000.0,,150000,,1,1,0,,,,,,FR_96951,FINCA_RAIZ,4.649099827,-74.06242371,01/07/2020
108102,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,SUCRE,,APARTAMENTO,,,,4,1997.0,,,168.0,2857143.0,480000000.0,,484000,,3,2,0,,,,,,FR_96952,FINCA_RAIZ,4.6317029,-74.06739807,01/07/2020
108103,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CHAPINERO CENTRAL,,APARTAMENTO,,,,4,2015.0,,,40.11,6482174.0,260000000.0,,256000,,1,2,1,,,,,,FR_96953,FINCA_RAIZ,4.645540237,-74.0626297,01/07/2020
108104,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,MARIA CRISTINA,,APARTAMENTO,,,,4,2015.0,,,85.3,6799531.0,580000000.0,,250000,,2,2,2,,,,,,FR_96954,FINCA_RAIZ,4.645626545,-74.0546875,01/07/2020
108105,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,MARIA CRISTINA,,APARTAMENTO,,,,4,2015.0,,,104.0,7692308.0,800000000.0,,380000,,3,2,2,,,,,,FR_96955,FINCA_RAIZ,4.645530224,-74.05453491,01/07/2020
108106,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,SAGRADO CORAZON,,APARTAMENTO,,,,4,,,,45.61,9208507.0,420000000.0,,,,1,1,1,,,,,,FR_96956,FINCA_RAIZ,4.626730919,-74.06840515,01/07/2020
108107,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,MARIA CRISTINA,,APARTAMENTO,,,,4,2015.0,,,85.0,6882353.0,585000000.0,,310000,,2,2,2,,,,,,FR_96957,FINCA_RAIZ,4.645573139,-74.05451202,01/07/2020
108108,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CHICO NORTE,,APARTAMENTO,,,,6,2015.0,,,80.0,7718750.0,617500000.0,,550000,,2,3,2,,,,,,FR_96958,FINCA_RAIZ,4.679180145,-74.05667114,01/07/2020
108109,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,BOSQUE CALDERON,,APARTAMENTO,,,,3,,,,72.0,5138889.0,370000000.0,,,,1,2,0,,,,,,FR_96959,FINCA_RAIZ,4.64045763,-74.06082153,01/07/2020
108110,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CHICO NORTE,,APARTAMENTO,,,,6,1997.0,,,135.0,5703704.0,770000000.0,,1145000,,3,3,2,,,,,,FR_96960,FINCA_RAIZ,4.67685716,-74.04869608,01/07/2020
108111,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,INGEMAR,,APARTAMENTO,,,,6,,,,186.0,6989247.0,1300000000.0,,,,3,4,3,,,,,,FR_96961,FINCA_RAIZ,4.640247822,-74.05587769,01/07/2020
108114,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,BOSQUE CALDERON,,APARTAMENTO,,,,5,2008.0,,,218.0,7247018.0,1579850000.0,,,,4,4,1,,,,,,FR_96964,FINCA_RAIZ,4.640451431,-74.0611496,01/07/2020
108115,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,SIBERIA,,APARTAMENTO,,,,6,,,,262.0,5000000.0,1310000000.0,,,,3,3,2,,,,,,FR_96965,FINCA_RAIZ,4.624963239,-74.04553273,01/07/2020
108116,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,ALFONSO LOPEZ,,APARTAMENTO,,,,3,2008.0,,,60.0,4416667.0,265000000.0,,,,2,2,0,,,,,,FR_96966,FINCA_RAIZ,4.639472485,-74.07013702,01/07/2020
108117,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,EMAUS,,APARTAMENTO,,,,5,,,,116.0,5301724.0,615000000.0,,500000,,3,3,1,,,,,,FR_96967,FINCA_RAIZ,4.651319981,-74.0561676,01/07/2020
108118,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,LAS AMERICAS,,APARTAMENTO,,,,4,,,,132.0,3863636.0,510000000.0,,50000,,3,2,1,,,,,,FR_96968,FINCA_RAIZ,4.631807804,-74.079422,01/07/2020
108119,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,MARIA CRISTINA,,APARTAMENTO,,,,6,2015.0,,,154.0,7110390.0,1095000000.0,,850000,,4,4,2,,,,,,FR_96969,FINCA_RAIZ,4.643447399,-74.05438995,01/07/2020
108120,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,POPULAR MODELO,,APARTAMENTO,,,,4,2015.0,,,58.0,7241379.0,420000000.0,,320000,,2,2,1,,,,,,FR_96970,FINCA_RAIZ,4.666382313,-74.08353424,01/07/2020
108121,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,GRANADA,,APARTAMENTO,,,,4,2008.0,,,73.3,8867667.0,650000000.0,,450000,,2,2,1,,,,,,FR_96971,FINCA_RAIZ,4.648748875,-74.05440521,01/07/2020
108122,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,CHAPINERO OCCIDENTAL,,APARTAMENTO,,,,4,,,,46.0,8586957.0,395000000.0,,,,1,2,1,,,,,,FR_96972,FINCA_RAIZ,4.645551682,-74.0655365,01/07/2020
108123,Big Data Gesvalt_1,VENTA,01/07/2020,CUNDINAMARCA,BOGOTA,URBANO,PARDO RUBIO,,APARTAMENTO,,,,4,,,,61.0,4754098.0,290000000.0,,298000,,2,1,1,,,,,,FR_96973,FINCA_RAIZ,4.631628513,-74.06224823,01/07/2020
