ID,ID_BASE,TIPO_DATO,FECHA,DEPARTAMEN,MUNICIPIO,TIPO_SUELO,SUBZONA,DIRECCION,TIPO_INMUE,ZHF,ZHG,VALOR_ZHG,ESTRATO,ANIO_CONST,ESTADO_CON,AREA_TERRE,AREA_CONST,VALOR_M2_I,VALOR_TOTA,VALOR_ARRI,VALOR_ADMI,NUM_PISOS,NUM_HABITA,NUM_BANIOS,NUM_PARQ,ZONAS_COMU,ACUEDUCTO,ALCANTARIL,ENERGIA,GAS,FUENTE,NOMBRE_FUE,LATITUD,LONGITUD,FECHA_VALO
134348,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,CANAVERALES,,APARTAMENTO,,,,3,2005,Excelente,,56.0,2589286.0,145000000.0,,$110.000,3,3.0,1.0,0,,,,,,Finca_6283858,https://www.fincaraiz.com.co/apartamento-en-venta/cali/canaverales-det-6283858.aspx,3.401461363,-76.52488708,11/05/21
134350,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,LIMONAR,,APARTAMENTO,,,,5,2012,Excelente,,85.0,3341176.0,284000000.0,,$423.000,5,3.0,2.0,2,,,,,,Finca_6320605,https://www.fincaraiz.com.co/apartamento-en-venta/cali/limonar-det-6320605.aspx,3.401720047,-76.5296402,11/05/21
134351,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,VALLE DEL LILI,,APARTAMENTO,,,,5,2020,Bueno,,59.0,3050847.0,180000000.0,,$163.000,9,2.0,2.0,0,,,,,,Finca_6311798,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-6311798.aspx,3.364000082,-76.49500275,11/05/21
134353,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,HACIENDA,,APARTAMENTO,,,,4,2005,0,,98.0,3714286.0,364000000.0,,$300.000,3,3.0,2.0,1,,,,,,Finca_6158255,https://www.fincaraiz.com.co/apartamento-en-venta/cali/hacienda-det-6158255.aspx,3.395686388,-76.53003693,11/05/21
134354,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,ZONA SUR,,APARTAMENTO,,,,4,2020,Excelente,,74.0,2432432.0,180000000.0,,$200.000,5,3.0,2.0,1,,,,,,Finca_6084507,https://www.fincaraiz.com.co/apartamento-en-venta/cali/zona_sur-det-6084507.aspx,3.37222743,-76.51848602,11/05/21
134355,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,CIUDAD JARDIN,,APARTAMENTO,,,,6,2005,Excelente,,138.0,4347826.0,600000000.0,,$650.000,4,4.0,3.0,2,,,,,,Finca_5015667,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ciudad_jardin-det-5015667.aspx,3.359610081,-76.53797913,11/05/21
134364,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,BOCHALEMA,,APARTAMENTO,,,,4,2020,0,,63.0,3047619.0,192000000.0,,$160.000,4,3.0,2.0,0,,,,,,Finca_6307523,https://www.fincaraiz.com.co/apartamento-en-venta/cali/bochalema-det-6307523.aspx,3.359375,-76.5184021,11/05/21
134365,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,VALLE DEL LILI,,APARTAMENTO,,,,4,2012,0,,73.0,3287671.0,240000000.0,,$229.000,2,3.0,2.0,1,,,,,,Finca_6316611,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-6316611.aspx,3.370812178,-76.51891327,11/05/21
134369,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,SANTA ANITA,,APARTAMENTO,,,,5,2005,Bueno,,80.0,2875000.0,230000000.0,,$310.000,2,4.0,3.0,1,,,,,,Finca_6068383,https://www.fincaraiz.com.co/apartamento-en-venta/cali/santa_anita-det-6068383.aspx,3.420350075,-76.56130219,11/05/21
134370,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,MELENDEZ,,APARTAMENTO,,,,3,2020,0,,60.0,2166667.0,130000000.0,,$155.000,1,3.0,1.0,1,,,,,,Finca_6234826,https://www.fincaraiz.com.co/apartamento-en-venta/cali/melendez-det-6234826.aspx,3.37233448,-76.55236053,11/05/21
134371,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,PANCE,,APARTAMENTO,,,,5,2020,0,,105.0,3761905.0,395000000.0,,$432.000,4,3.0,3.0,2,,,,,,Finca_6235195,https://www.fincaraiz.com.co/apartamento-en-venta/cali/pance-det-6235195.aspx,3.366872311,-76.54602051,11/05/21
134372,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,HACIENDA,,APARTAMENTO,,,,5,2005,0,,74.0,3918919.0,290000000.0,,$320.000,8,3.0,3.0,2,,,,,,Finca_6265475,https://www.fincaraiz.com.co/apartamento-en-venta/cali/hacienda-det-6265475.aspx,3.397396088,-76.52778625,11/05/21
134374,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,HACIENDA,,APARTAMENTO,,,,5,2012,Bueno,,97.0,3195876.0,310000000.0,,$276.000,1,2.0,2.0,1,,,,,,Finca_6142554,https://www.fincaraiz.com.co/apartamento-en-venta/cali/hacienda-det-6142554.aspx,3.397000074,-76.52899933,11/05/21
134391,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,NUEVA TEQUENDAMA,,APARTAMENTO,,,,5,2005,Excelente,,120.0,3500000.0,420000000.0,,$495.000,6,3.0,3.0,2,,,,,,Finca_6293279,https://www.fincaraiz.com.co/apartamento-en-venta/cali/nueva_tequendama-det-6293279.aspx,3.415912628,-76.5406723,11/05/21
134394,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,VALLE DEL LILI,,APARTAMENTO,,,,4,2020,Bueno,,60.0,2700000.0,162000000.0,,$185.000,8,3.0,2.0,0,,,,,,Finca_6310404,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-6310404.aspx,3.371198893,-76.5105896,11/05/21
134397,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,REFUGIO,,APARTAMENTO,,,,5,2021,Bueno,,130.0,2576923.0,335000000.0,,$340.000,1,4.0,4.0,1,,,,,,Finca_6293490,https://www.fincaraiz.com.co/apartamento-en-venta/cali/refugio-det-6293490.aspx,3.4001472,-76.5499115,11/05/21
134400,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,VALLE DEL LILI,,APARTAMENTO,,,,5,2020,0,,90.0,3500000.0,315000000.0,,$198.900,7,3.0,3.0,1,,,,,,Finca_6111342,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-6111342.aspx,3.369597435,-76.51602173,11/05/21
134401,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,TEMPLETE,,APARTAMENTO,,,,4,2005,Bueno,,54.0,2592593.0,140000000.0,,$ -,0,2.0,1.0,0,,,,,,Finca_6212109,https://www.fincaraiz.com.co/apartamento-en-venta/cali/templete-det-6212109.aspx,3.423000097,-76.54100037,11/05/21
134403,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,PANCE,,APARTAMENTO,,,,6,2020,Excelente,,133.0,4323308.0,575000000.0,,$510.000,0,4.0,4.0,2,,,,,,Finca_6020956,https://www.fincaraiz.com.co/apartamento-en-venta/cali/pance-det-6020956.aspx,3.328239918,-76.63401794,11/05/21
134404,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,CIUDAD PACIFICA,,APARTAMENTO,,,,4,2020,0,,49.0,2775510.0,136000000.0,,$140.000,0,2.0,2.0,1,,,,,,Finca_6310025,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ciudad_pacifica-det-6310025.aspx,3.345427275,-76.51289368,11/05/21
134408,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,VALLE DEL LILI,,APARTAMENTO,,,,5,2020,0,,90.0,3888889.0,350000000.0,,$250.000,0,3.0,3.0,1,,,,,,Finca_6309854,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-6309854.aspx,3.36472249,-76.52083588,11/05/21
134409,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,CANEY,,APARTAMENTO,,,,4,2020,Bueno,,64.0,2734375.0,175000000.0,,$200.000,4,2.0,2.0,1,,,,,,Finca_6251418,https://www.fincaraiz.com.co/apartamento-en-venta/cali/caney-det-6251418.aspx,3.377375126,-76.51818085,11/05/21
134410,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,MELENDEZ,,APARTAMENTO,,,,3,2021,Excelente,,58.71,3236246.0,190000000.0,,$200.000,5,2.0,2.0,1,,,,,,Finca_6265548,https://www.fincaraiz.com.co/apartamento-en-venta/cali/melendez-det-6265548.aspx,3.371456146,-76.55241394,11/05/21
134411,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,LOS CAMBULOS,,APARTAMENTO,,,,5,2005,Excelente,,100.0,2950000.0,295000000.0,,$ -,4,3.0,3.0,1,,,,,,Finca_6282488,https://www.fincaraiz.com.co/apartamento-en-venta/cali/los_cambulos-det-6282488.aspx,3.421166658,-76.53884125,11/05/21
134412,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,OLIMPICO,,APARTAMENTO,,,,3,2005,0,,75.0,2333333.0,175000000.0,,$210.000,2,3.0,2.0,1,,,,,,Finca_6309538,https://www.fincaraiz.com.co/apartamento-en-venta/cali/olimpico-det-6309538.aspx,3.42843318,-76.53762817,11/05/21
134415,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,LAS VEGAS CONFANDI,,APARTAMENTO,,,,3,2020,Bueno,,45.0,2555556.0,115000000.0,,$95.000,5,2.0,2.0,0,,,,,,Finca_6173639,https://www.fincaraiz.com.co/apartamento-en-venta/cali/las_vegas_confandi-det-6173639.aspx,3.377000093,-76.51399994,11/05/21
134418,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,NAPOLES,,APARTAMENTO,,,,3,2005,0,,65.0,1846154.0,120000000.0,,$ -,0,3.0,2.0,0,,,,,,Finca_6309288,https://www.fincaraiz.com.co/apartamento-en-venta/cali/napoles-det-6309288.aspx,3.389030933,-76.5530777,11/05/21
134420,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,QUINTAS DON SIMON,,APARTAMENTO,,,,5,2021,Excelente,,97.0,4639175.0,450000000.0,,$335.000,8,3.0,3.0,2,,,,,,Finca_6309206,https://www.fincaraiz.com.co/apartamento-en-venta/cali/quintas_don_simon-det-6309206.aspx,3.389106989,-76.53600311,11/05/21
134421,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,COLSEGUROS,,APARTAMENTO,,,,4,2020,Bueno,,80.0,2500000.0,200000000.0,,$219.000,0,3.0,2.0,0,,,,,,Finca_6326382,https://www.fincaraiz.com.co/apartamento-en-venta/cali/colseguros-det-6326382.aspx,3.430000067,-76.53199768,11/05/21
134422,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,VALLE DEL LILI,,APARTAMENTO,,,,4,2012,Excelente,,84.0,3214286.0,270000000.0,,$290.000,5,3.0,2.0,2,,,,,,Finca_6309176,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-6309176.aspx,3.368371725,-76.51676941,11/05/21
134424,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,VALLE DEL LILI,,APARTAMENTO,,,,5,2012,Excelente,,103.0,2815534.0,290000000.0,,$300.000,3,3.0,2.0,2,,,,,,Finca_6309152,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-6309152.aspx,3.368457317,-76.51660156,11/05/21
134425,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,CANASGORDAS,,APARTAMENTO,,,,6,2012,Excelente,,120.0,4333333.0,520000000.0,,$450.000,1,4.0,4.0,2,,,,,,Finca_6309147,https://www.fincaraiz.com.co/apartamento-en-venta/cali/canasgordas-det-6309147.aspx,3.34189558,-76.52999115,11/05/21
134427,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,CANEY,,APARTAMENTO,,,,5,2012,Excelente,,122.0,3524590.0,430000000.0,,$375.000,8,4.0,4.0,2,,,,,,Finca_6309135,https://www.fincaraiz.com.co/apartamento-en-venta/cali/caney-det-6309135.aspx,3.384308577,-76.51660156,11/05/21
134428,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,NAPOLES,,APARTAMENTO,,,,3,2005,Excelente,,65.0,1846154.0,120000000.0,,$118.000,5,3.0,2.0,0,,,,,,Finca_6309130,https://www.fincaraiz.com.co/apartamento-en-venta/cali/napoles-det-6309130.aspx,3.386793137,-76.54869843,11/05/21
134432,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,VALLE DEL LILI,,APARTAMENTO,,,,5,2020,0,,62.0,4032258.0,250000000.0,,$250.000,6,3.0,2.0,1,,,,,,Finca_6017877,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-6017877.aspx,3.370265722,-76.51699829,11/05/21
134433,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,VALLE DEL LILI,,APARTAMENTO,,,,5,2012,Excelente,,92.0,3097826.0,285000000.0,,$260.000,3,3.0,2.0,1,,,,,,Finca_6309059,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-6309059.aspx,3.368885756,-76.51676941,11/05/21
134437,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,CIUDAD JARDIN,,APARTAMENTO,,,,6,2020,0,,78.0,3461538.0,270000000.0,,$340.000,2,3.0,3.0,1,,,,,,Finca_6044991,https://www.fincaraiz.com.co/apartamento-en-venta/cali/ciudad_jardin-det-6044991.aspx,3.364874125,-76.53729248,11/05/21
134438,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,CUARTO LEGUA,,APARTAMENTO,,,,5,2005,0,,95.0,2684211.0,255000000.0,,$290.000,4,3.0,2.0,1,,,,,,Finca_6054575,https://www.fincaraiz.com.co/apartamento-en-venta/cali/cuarto_legua-det-6054575.aspx,3.408437729,-76.5486908,11/05/21
134439,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,VALLE DEL LILI,,APARTAMENTO,,,,5,2020,0,,80.0,4062500.0,325000000.0,,$226.000,5,3.0,2.0,2,,,,,,Finca_6057775,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-6057775.aspx,3.371130705,-76.5117569,11/05/21
134445,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,VALLE DEL LILI,,APARTAMENTO,,,,4,2012,0,,87.0,3218391.0,280000000.0,,$270.000,8,3.0,2.0,1,,,,,,Finca_6090649,https://www.fincaraiz.com.co/apartamento-en-venta/cali/valle_del_lili-det-6090649.aspx,3.371991873,-76.52614594,11/05/21
134446,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,SEMINARIO,,APARTAMENTO,,,,5,2020,0,,60.0,3000000.0,180000000.0,,$247.000,3,3.0,2.0,1,,,,,,Finca_6096526,https://www.fincaraiz.com.co/apartamento-en-venta/cali/seminario-det-6096526.aspx,3.34285903,-76.53952026,11/05/21
134447,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,GUADALUPE,,APARTAMENTO,,,,5,2020,0,,120.0,1750000.0,210000000.0,,$370.000,4,3.0,2.0,1,,,,,,Finca_6104309,https://www.fincaraiz.com.co/apartamento-en-venta/cali/guadalupe-det-6104309.aspx,3.406028509,-76.5394516,11/05/21
134448,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,PRIMERO MAYO,,APARTAMENTO,,,,4,2005,0,,72.0,2638889.0,190000000.0,,$230.000,5,3.0,2.0,1,,,,,,Finca_6111608,https://www.fincaraiz.com.co/apartamento-en-venta/cali/primero_mayo-det-6111608.aspx,3.408491611,-76.53443146,11/05/21
134451,Big Data Gesvalt _7,VENTA,11/05/21,VALLE DEL CAUCA,CALI,,MELENDEZ,,APARTAMENTO,,,,3,2012,0,,63.0,2000000.0,126000000.0,,$240.000,4,3.0,2.0,1,,,,,,Finca_6152645,https://www.fincaraiz.com.co/apartamento-en-venta/cali/melendez-det-6152645.aspx,3.377753973,-76.54509735,11/05/21
